step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,ingestion_timestamp,source_batch_id
18,CASH_IN,90575.47,C184954476,1041547.62,1132123.09,C202820753,475813.2,385237.73,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
35,CASH_IN,269664.68,C105029004,5183.0,274847.68,C1842945902,1100191.23,830526.55,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
15,CASH_OUT,298487.92,C1940678278,0.0,0.0,C1189179252,317007.69,615495.61,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
17,PAYMENT,17843.13,C1284275985,237497.0,219653.87,M570717502,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
34,PAYMENT,1945.01,C1929652565,21693.0,19747.99,M610206869,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
38,CASH_IN,120331.63,C1169379866,1591482.43,1711814.06,C1855853055,204939.34,84607.72,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
37,CASH_IN,766172.26,C1205510381,8640.0,774812.26,C1074668132,1372.49,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
37,CASH_OUT,423256.49,C919293380,20350.0,0.0,C1815905527,0.0,423256.49,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
10,PAYMENT,5838.38,C1270470315,30348.0,24509.62,M430393676,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
17,PAYMENT,18318.47,C1042772040,201651.45,183332.98,M2023534248,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
19,CASH_OUT,57824.85,C1398096725,0.0,0.0,C657773566,546191.46,309246.01,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
36,CASH_OUT,35207.35,C305844392,0.0,0.0,C144793014,4602948.52,4638155.88,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,PAYMENT,1837.42,C177494823,53750.68,51913.26,M614024851,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
19,CASH_IN,48813.33,C308576032,2743929.74,2792743.07,C1638895667,768051.34,749494.28,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
38,PAYMENT,10626.28,C1380089718,21824.0,11197.72,M1438769464,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
9,CASH_OUT,167771.3,C392880600,299671.0,131899.7,C1426317832,52096.77,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,CASH_OUT,305441.72,C525524457,24264.19,0.0,C1464984894,500738.99,947233.4,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,TRANSFER,391015.44,C457193052,4452.69,0.0,C1482301582,838457.22,909626.17,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
20,PAYMENT,15864.93,C1890952119,171451.32,155586.39,M2067432350,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
10,CASH_OUT,192789.31,C90275650,0.0,0.0,C1030436736,1930291.88,2123081.19,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
13,CASH_IN,52523.02,C705113740,1161928.45,1214451.47,C1932366874,3756683.86,3481942.1,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,PAYMENT,3661.41,C245409640,0.0,0.0,M1233368784,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,CASH_OUT,247332.84,C1054106863,13663.0,0.0,C1290599201,289965.48,1785963.41,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
36,CASH_IN,332032.82,C531528506,13724.0,345756.82,C1916675106,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
15,CASH_OUT,328934.6,C854163622,0.0,0.0,C2102040020,14131707.67,14633597.79,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
18,PAYMENT,11644.18,C621714283,77126.77,65482.6,M59255648,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
14,PAYMENT,23429.37,C515005681,0.0,0.0,M389859585,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
20,PAYMENT,13304.84,C1052108346,0.0,0.0,M800266529,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
35,PAYMENT,24523.08,C1982620337,107645.0,83121.92,M1633652700,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
9,CASH_OUT,232706.79,C1644018821,0.0,0.0,C1210504430,2608390.92,2600859.09,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
14,PAYMENT,17148.51,C273867554,0.0,0.0,M1794127146,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
38,CASH_IN,571352.25,C60488059,2168259.24,2739611.49,C1082992891,3048588.24,2477235.99,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
21,PAYMENT,18014.1,C903283656,0.0,0.0,M1437295815,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
37,PAYMENT,8642.08,C2020214321,27032.65,18390.57,M2013442188,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
33,PAYMENT,18585.09,C1661478428,0.0,0.0,M2070396854,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
10,TRANSFER,1843756.02,C1374903678,25209.0,0.0,C1171931309,291004.04,2633428.47,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
10,CASH_IN,55443.88,C2102219458,7257845.45,7313289.33,C709764807,87094.0,179906.53,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
34,CASH_IN,908.49,C1488418573,3366542.95,3367451.44,C1764830018,788493.35,795652.91,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
37,CASH_IN,236925.1,C2105907404,45044.0,281969.1,C62063625,1248812.91,1011887.81,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
15,CASH_OUT,34661.52,C790854079,0.0,0.0,C661879069,232478.56,267140.08,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
33,CASH_OUT,208029.7,C2088430761,12719.0,0.0,C1194772633,0.0,208029.7,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
9,PAYMENT,45005.45,C12302743,49590.0,4584.55,M432758888,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
17,CASH_OUT,276357.63,C858126165,74655.0,0.0,C1435363761,2476190.95,2752548.58,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
19,PAYMENT,6526.9,C1573462301,332892.0,326365.1,M904842417,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
22,TRANSFER,646727.23,C1048346589,0.0,0.0,C1319869164,2436195.44,3082922.66,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
14,PAYMENT,21614.45,C1370935286,227272.8,205658.35,M113465871,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
34,CASH_IN,225027.52,C2067170658,61029.0,286056.52,C1577446840,17617.78,18108.1,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
9,PAYMENT,9934.78,C1908182095,0.0,0.0,M1906368130,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
36,CASH_IN,115043.31,C789461197,29739.0,144782.31,C1310754556,12568.21,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
17,CASH_OUT,137209.69,C878065384,11618.0,0.0,C728736520,2093065.88,2230275.58,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
9,CASH_IN,143348.57,C1288324611,6840147.45,6983496.02,C1761353343,6081607.76,5938259.19,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
17,CASH_OUT,197814.7,C1000113859,10529.0,0.0,C1722902981,1177159.94,1374974.64,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
20,PAYMENT,15764.9,C1434965044,0.0,0.0,M80977176,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
12,PAYMENT,12628.11,C263832604,0.0,0.0,M1197985431,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
14,CASH_OUT,254637.13,C724277921,0.0,0.0,C855085682,2378113.46,2716382.81,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,PAYMENT,6778.27,C1129346168,19081.0,12302.73,M1379990075,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,PAYMENT,14520.76,C588846920,958866.3,944345.55,M1380032976,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
14,CASH_OUT,208257.3,C1320010089,126090.6,0.0,C452457350,580304.65,666008.79,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,TRANSFER,1128447.61,C1697068071,65439.0,0.0,C1656107232,0.0,1128447.61,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
36,PAYMENT,21354.66,C1166197767,10630.0,0.0,M184579478,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
38,PAYMENT,4110.71,C2146995079,0.0,0.0,M565001293,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
6,CASH_IN,209467.79,C1225830367,2018660.16,2228127.95,C1778801068,7677825.34,7468357.55,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
14,PAYMENT,3748.42,C1012809505,20560.0,16811.58,M829037792,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
38,TRANSFER,889472.15,C563155090,0.0,0.0,C888387192,941255.0,1731671.1,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
18,CASH_OUT,482605.49,C294784338,0.0,0.0,C1860399020,2887330.86,4242011.31,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
9,CASH_OUT,304079.5,C1424384221,13575.72,0.0,C102537461,0.0,588327.17,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,CASH_OUT,268237.16,C159901648,0.0,0.0,C1421519294,3658915.31,3927152.47,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,PAYMENT,4888.32,C2056778719,0.0,0.0,M1874228767,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
15,CASH_IN,80206.57,C1012021750,1839320.57,1919527.15,C631647863,94641.69,14435.12,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,CASH_OUT,174450.93,C1125204086,15384.0,0.0,C704843575,122171.0,439340.84,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
14,CASH_OUT,165267.2,C2060337588,62584.0,0.0,C2099089843,0.0,255355.45,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
8,CASH_OUT,431348.18,C263415042,0.0,0.0,C1698593276,760540.22,1191888.4,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,CASH_IN,234728.27,C197404183,1999923.75,2234652.02,C1483768187,940537.31,705809.04,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
12,CASH_OUT,143159.86,C1353176303,19944.0,0.0,C243962745,536564.04,679723.9,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
39,CASH_IN,338246.52,C702396342,1651571.39,1989817.91,C1117531913,2604566.44,2266319.92,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
20,PAYMENT,1752.51,C1291456141,123951.55,122199.04,M1694211705,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
39,CASH_IN,310640.92,C1874045904,504072.42,814713.35,C447070962,6146692.61,5836051.69,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
20,TRANSFER,895352.66,C1844974188,81585.0,0.0,C561119411,228817.56,1124170.22,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
35,PAYMENT,5895.92,C1429289824,3519.0,0.0,M413007768,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
22,PAYMENT,3322.28,C715399242,0.0,0.0,M236548752,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
16,CASH_IN,43638.5,C1524965889,18452778.91,18496417.41,C174982056,1235076.32,1191437.83,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
34,CASH_OUT,267273.74,C2091325005,0.0,0.0,C1073740714,467932.91,735206.65,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
34,CASH_OUT,282687.12,C992267029,22431.0,0.0,C782316934,0.0,282687.12,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
14,CASH_OUT,65363.43,C1815880136,0.0,0.0,C1148564657,1587358.64,1652722.08,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
18,PAYMENT,6033.96,C1741392252,162379.91,156345.95,M1212566532,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
23,PAYMENT,30292.34,C1848675696,30853.0,560.66,M1962856239,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
9,CASH_OUT,603290.23,C2109185634,0.0,0.0,C1688071442,1270992.22,1384157.89,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
36,PAYMENT,21627.92,C668438985,20633.0,0.0,M1437643184,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
13,CASH_OUT,117441.62,C1456230680,446376.84,328935.22,C283197343,0.0,117441.62,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
36,CASH_IN,132495.9,C105317024,8056104.42,8188600.32,C1407570453,183432.89,50936.99,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
17,CASH_OUT,60030.0,C609464364,0.0,0.0,C179323105,3250848.23,3643831.91,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
13,CASH_OUT,665981.93,C509997180,0.0,0.0,C1943516848,990043.29,1453664.61,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
15,CASH_OUT,132536.0,C1149378927,0.0,0.0,C722947533,197568.49,330104.49,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
21,PAYMENT,2608.92,C860700181,0.0,0.0,M1705636965,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
21,PAYMENT,18419.48,C582254722,49728.0,31308.52,M1319974349,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
33,PAYMENT,19720.98,C488469240,51098.0,31377.02,M1673308263,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
9,CASH_OUT,315671.11,C822468128,12612.0,0.0,C1123313084,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
12,TRANSFER,989222.04,C1590425043,0.0,0.0,C1033905669,3911813.3,4901035.34,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
15,CASH_OUT,133345.54,C871615013,0.0,0.0,C879061391,988860.21,1122205.75,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
14,CASH_OUT,38683.2,C609405275,0.0,0.0,C405688685,255655.13,294338.33,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
21,CASH_IN,63641.91,C1835652519,15200.0,78841.91,C975597587,37268.56,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
9,CASH_IN,348562.36,C729218685,17816894.69,18165457.06,C16685882,2208457.2,4193397.68,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
19,PAYMENT,9681.48,C1257027467,52888.0,43206.52,M795722215,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
12,CASH_IN,128285.99,C151824534,6142135.85,6270421.84,C1441492134,191063.73,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
16,CASH_OUT,27678.55,C1117949649,0.0,0.0,C2037721631,806797.86,838021.34,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
38,CASH_IN,36003.65,C208003841,10628.0,46631.65,C1543135091,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
19,CASH_OUT,325413.05,C663858404,6295.0,0.0,C143657869,60394.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
11,CASH_OUT,91923.32,C1983366289,634873.0,542949.68,C1952715136,22117.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
12,CASH_OUT,222067.48,C2103095091,0.0,0.0,C1562946595,1109632.05,1331699.53,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
15,CASH_OUT,55369.13,C781926764,0.0,0.0,C557665700,65671.29,49076.88,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
34,CASH_IN,351365.48,C1284310481,3214724.34,3566089.82,C1846064291,528352.03,176986.56,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
38,PAYMENT,30330.97,C1869287398,77405.21,47074.24,M774996637,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
10,TRANSFER,399391.97,C1813215565,48676.0,0.0,C993553319,1930417.62,2279217.23,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
12,PAYMENT,3123.61,C1915485656,0.0,0.0,M539528882,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
15,DEBIT,1839.96,C1843686850,83028.0,81188.04,C670896881,936358.47,938198.43,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
20,CASH_IN,124567.47,C1187874757,4539.0,129106.47,C1556080251,1865617.78,1741050.31,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
19,CASH_OUT,70651.21,C971049556,55980.74,0.0,C120162023,331806.32,386323.98,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
10,CASH_OUT,81811.75,C804245214,0.0,0.0,C1471729822,142757.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
19,CASH_IN,361770.1,C2143471166,1816775.42,2178545.53,C1303287791,1332153.64,970383.54,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
12,PAYMENT,17376.79,C1910004067,0.0,0.0,M334316717,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
34,CASH_OUT,66552.63,C437476935,0.0,0.0,C984561614,5984234.77,6173871.38,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
18,CASH_IN,202460.51,C929177304,101014.0,303474.51,C409334917,0.0,0.0,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
18,CASH_IN,226410.66,C1569680605,9419443.57,9645854.23,C1849062646,250422.0,374496.86,0,0,2026-09-25 20:42:02.737920,incremental_8d597d
